mbgd_organism_id	tax_id
http://mbgd.genome.ad.jp/rdf/resource/organism/plt	http://identifiers.org/taxonomy/319225
http://mbgd.genome.ad.jp/rdf/resource/organism/pic	http://identifiers.org/taxonomy/322104
http://mbgd.genome.ad.jp/rdf/resource/organism/avn	http://identifiers.org/taxonomy/322710
http://mbgd.genome.ad.jp/rdf/resource/organism/nwi	http://identifiers.org/taxonomy/323098
http://mbgd.genome.ad.jp/rdf/resource/organism/mhu	http://identifiers.org/taxonomy/323259
http://mbgd.genome.ad.jp/rdf/resource/organism/noc	http://identifiers.org/taxonomy/323261
http://mbgd.genome.ad.jp/rdf/resource/organism/nmu	http://identifiers.org/taxonomy/323848
http://mbgd.genome.ad.jp/rdf/resource/organism/pjd	http://identifiers.org/taxonomy/324057
http://mbgd.genome.ad.jp/rdf/resource/organism/cau	http://identifiers.org/taxonomy/324602
http://mbgd.genome.ad.jp/rdf/resource/organism/tdn	http://identifiers.org/taxonomy/326298
http://mbgd.genome.ad.jp/rdf/resource/organism/pha	http://identifiers.org/taxonomy/326442
http://mbgd.genome.ad.jp/rdf/resource/organism/amr	http://identifiers.org/taxonomy/329726
http://mbgd.genome.ad.jp/rdf/resource/organism/nde	http://identifiers.org/taxonomy/330214
http://mbgd.genome.ad.jp/rdf/resource/organism/afm	http://identifiers.org/taxonomy/330879
http://mbgd.genome.ad.jp/rdf/resource/organism/sng	http://identifiers.org/taxonomy/331113
http://mbgd.genome.ad.jp/rdf/resource/organism/fac	http://identifiers.org/taxonomy/333146
http://mbgd.genome.ad.jp/rdf/resource/organism/tpv	http://identifiers.org/taxonomy/333668
http://mbgd.genome.ad.jp/rdf/resource/organism/fma	http://identifiers.org/taxonomy/334413
http://mbgd.genome.ad.jp/rdf/resource/organism/swo	http://identifiers.org/taxonomy/335541
http://mbgd.genome.ad.jp/rdf/resource/organism/sfu	http://identifiers.org/taxonomy/335543
http://mbgd.genome.ad.jp/rdf/resource/organism/pub	http://identifiers.org/taxonomy/335992
http://mbgd.genome.ad.jp/rdf/resource/organism/ztr	http://identifiers.org/taxonomy/336722
http://mbgd.genome.ad.jp/rdf/resource/organism/pca	http://identifiers.org/taxonomy/338963
http://mbgd.genome.ad.jp/rdf/resource/organism/rfr	http://identifiers.org/taxonomy/338969
http://mbgd.genome.ad.jp/rdf/resource/organism/mst	http://identifiers.org/taxonomy/339860
http://mbgd.genome.ad.jp/rdf/resource/organism/cch	http://identifiers.org/taxonomy/340177
http://mbgd.genome.ad.jp/rdf/resource/organism/mag	http://identifiers.org/taxonomy/342108
http://mbgd.genome.ad.jp/rdf/resource/organism/sgl	http://identifiers.org/taxonomy/343509
http://mbgd.genome.ad.jp/rdf/resource/organism/lma	http://identifiers.org/taxonomy/347515
http://mbgd.genome.ad.jp/rdf/resource/organism/ret	http://identifiers.org/taxonomy/347834
http://mbgd.genome.ad.jp/rdf/resource/organism/nph	http://identifiers.org/taxonomy/348780
http://mbgd.genome.ad.jp/rdf/resource/organism/hha	http://identifiers.org/taxonomy/349124
http://mbgd.genome.ad.jp/rdf/resource/organism/drm	http://identifiers.org/taxonomy/349161
http://mbgd.genome.ad.jp/rdf/resource/organism/acr	http://identifiers.org/taxonomy/349163
http://mbgd.genome.ad.jp/rdf/resource/organism/mtp	http://identifiers.org/taxonomy/349307
http://mbgd.genome.ad.jp/rdf/resource/organism/hch	http://identifiers.org/taxonomy/349521
http://mbgd.genome.ad.jp/rdf/resource/organism/amu	http://identifiers.org/taxonomy/349741
http://mbgd.genome.ad.jp/rdf/resource/organism/rci	http://identifiers.org/taxonomy/351160
http://mbgd.genome.ad.jp/rdf/resource/organism/maq	http://identifiers.org/taxonomy/351348
http://mbgd.genome.ad.jp/rdf/resource/organism/ace	http://identifiers.org/taxonomy/351607
http://mbgd.genome.ad.jp/rdf/resource/organism/csc	http://identifiers.org/taxonomy/351627
http://mbgd.genome.ad.jp/rdf/resource/organism/ddi	http://identifiers.org/taxonomy/352472
http://mbgd.genome.ad.jp/rdf/resource/organism/cpv	http://identifiers.org/taxonomy/353152
http://mbgd.genome.ad.jp/rdf/resource/organism/ots	http://identifiers.org/taxonomy/357244
http://mbgd.genome.ad.jp/rdf/resource/organism/pin	http://identifiers.org/taxonomy/357804
http://mbgd.genome.ad.jp/rdf/resource/organism/rrs	http://identifiers.org/taxonomy/357808
http://mbgd.genome.ad.jp/rdf/resource/organism/cpy	http://identifiers.org/taxonomy/357809
http://mbgd.genome.ad.jp/rdf/resource/organism/bbe	http://identifiers.org/taxonomy/358681
http://mbgd.genome.ad.jp/rdf/resource/organism/hwa	http://identifiers.org/taxonomy/362976
http://mbgd.genome.ad.jp/rdf/resource/organism/lip	http://identifiers.org/taxonomy/363253
http://mbgd.genome.ad.jp/rdf/resource/organism/pfa	http://identifiers.org/taxonomy/36329
http://mbgd.genome.ad.jp/rdf/resource/organism/rta	http://identifiers.org/taxonomy/365046
http://mbgd.genome.ad.jp/rdf/resource/organism/ncr	http://identifiers.org/taxonomy/367110
http://mbgd.genome.ad.jp/rdf/resource/organism/abu	http://identifiers.org/taxonomy/367737
http://mbgd.genome.ad.jp/rdf/resource/organism/mem	http://identifiers.org/taxonomy/368407
http://mbgd.genome.ad.jp/rdf/resource/organism/tpe	http://identifiers.org/taxonomy/368408
http://mbgd.genome.ad.jp/rdf/resource/organism/wbr	http://identifiers.org/taxonomy/36870
http://mbgd.genome.ad.jp/rdf/resource/organism/stp	http://identifiers.org/taxonomy/369723
http://mbgd.genome.ad.jp/rdf/resource/organism/ath	http://identifiers.org/taxonomy/3702
http://mbgd.genome.ad.jp/rdf/resource/organism/pth	http://identifiers.org/taxonomy/370438
http://mbgd.genome.ad.jp/rdf/resource/organism/hor	http://identifiers.org/taxonomy/373903
http://mbgd.genome.ad.jp/rdf/resource/organism/riv	http://identifiers.org/taxonomy/373994
http://mbgd.genome.ad.jp/rdf/resource/organism/bci	http://identifiers.org/taxonomy/374463
http://mbgd.genome.ad.jp/rdf/resource/organism/kcr	http://identifiers.org/taxonomy/374847
http://mbgd.genome.ad.jp/rdf/resource/organism/mms	http://identifiers.org/taxonomy/375286
http://mbgd.genome.ad.jp/rdf/resource/organism/rde	http://identifiers.org/taxonomy/375451
http://mbgd.genome.ad.jp/rdf/resource/organism/fjo	http://identifiers.org/taxonomy/376686
http://mbgd.genome.ad.jp/rdf/resource/organism/ttu	http://identifiers.org/taxonomy/377629
http://mbgd.genome.ad.jp/rdf/resource/organism/krh	http://identifiers.org/taxonomy/378753
http://mbgd.genome.ad.jp/rdf/resource/organism/sur	http://identifiers.org/taxonomy/378806
http://mbgd.genome.ad.jp/rdf/resource/organism/gau	http://identifiers.org/taxonomy/379066
http://mbgd.genome.ad.jp/rdf/resource/organism/afe	http://identifiers.org/taxonomy/380394
http://mbgd.genome.ad.jp/rdf/resource/organism/aha	http://identifiers.org/taxonomy/380703
http://mbgd.genome.ad.jp/rdf/resource/organism/hya	http://identifiers.org/taxonomy/380749
http://mbgd.genome.ad.jp/rdf/resource/organism/fno	http://identifiers.org/taxonomy/381764
http://mbgd.genome.ad.jp/rdf/resource/organism/cyq	http://identifiers.org/taxonomy/385025
http://mbgd.genome.ad.jp/rdf/resource/organism/nis	http://identifiers.org/taxonomy/387092
http://mbgd.genome.ad.jp/rdf/resource/organism/sun	http://identifiers.org/taxonomy/387093
http://mbgd.genome.ad.jp/rdf/resource/organism/crp	http://identifiers.org/taxonomy/387662
http://mbgd.genome.ad.jp/rdf/resource/organism/gm03586	http://identifiers.org/taxonomy/388413
http://mbgd.genome.ad.jp/rdf/resource/organism/tme	http://identifiers.org/taxonomy/391009
http://mbgd.genome.ad.jp/rdf/resource/organism/gbe	http://identifiers.org/taxonomy/391165
http://mbgd.genome.ad.jp/rdf/resource/organism/oar	http://identifiers.org/taxonomy/391616
http://mbgd.genome.ad.jp/rdf/resource/organism/pga	http://identifiers.org/taxonomy/391619
http://mbgd.genome.ad.jp/rdf/resource/organism/vei	http://identifiers.org/taxonomy/391735
http://mbgd.genome.ad.jp/rdf/resource/organism/swi	http://identifiers.org/taxonomy/392499
http://mbgd.genome.ad.jp/rdf/resource/organism/abo	http://identifiers.org/taxonomy/393595
http://mbgd.genome.ad.jp/rdf/resource/organism/mmr	http://identifiers.org/taxonomy/394221
http://mbgd.genome.ad.jp/rdf/resource/organism/gca	http://identifiers.org/taxonomy/395494
http://mbgd.genome.ad.jp/rdf/resource/organism/lch	http://identifiers.org/taxonomy/395495
http://mbgd.genome.ad.jp/rdf/resource/organism/bid	http://identifiers.org/taxonomy/395963
http://mbgd.genome.ad.jp/rdf/resource/organism/msl	http://identifiers.org/taxonomy/395965
http://mbgd.genome.ad.jp/rdf/resource/organism/tgr	http://identifiers.org/taxonomy/396588
http://mbgd.genome.ad.jp/rdf/resource/organism/aav	http://identifiers.org/taxonomy/397945
http://mbgd.genome.ad.jp/rdf/resource/organism/cma	http://identifiers.org/taxonomy/397948
http://mbgd.genome.ad.jp/rdf/resource/organism/dac	http://identifiers.org/taxonomy/398578
http://mbgd.genome.ad.jp/rdf/resource/organism/dsh	http://identifiers.org/taxonomy/398580
http://mbgd.genome.ad.jp/rdf/resource/organism/mse	http://identifiers.org/taxonomy/399549
http://mbgd.genome.ad.jp/rdf/resource/organism/smr	http://identifiers.org/taxonomy/399550
http://mbgd.genome.ad.jp/rdf/resource/organism/tex	http://identifiers.org/taxonomy/399726
http://mbgd.genome.ad.jp/rdf/resource/organism/spe	http://identifiers.org/taxonomy/399741
http://mbgd.genome.ad.jp/rdf/resource/organism/ent	http://identifiers.org/taxonomy/399742
http://mbgd.genome.ad.jp/rdf/resource/organism/mmw	http://identifiers.org/taxonomy/400668
http://mbgd.genome.ad.jp/rdf/resource/organism/tsa	http://identifiers.org/taxonomy/401053
http://mbgd.genome.ad.jp/rdf/resource/organism/pla	http://identifiers.org/taxonomy/402881
http://mbgd.genome.ad.jp/rdf/resource/organism/pmo	http://identifiers.org/taxonomy/403833
http://mbgd.genome.ad.jp/rdf/resource/organism/vir	http://identifiers.org/taxonomy/403957
http://mbgd.genome.ad.jp/rdf/resource/organism/sen	http://identifiers.org/taxonomy/405948
http://mbgd.genome.ad.jp/rdf/resource/organism/nat	http://identifiers.org/taxonomy/406552
http://mbgd.genome.ad.jp/rdf/resource/organism/xne	http://identifiers.org/taxonomy/406817
http://mbgd.genome.ad.jp/rdf/resource/organism/mla	http://identifiers.org/taxonomy/410358
http://mbgd.genome.ad.jp/rdf/resource/organism/gfo	http://identifiers.org/taxonomy/411154
http://mbgd.genome.ad.jp/rdf/resource/organism/vok	http://identifiers.org/taxonomy/412965
http://mbgd.genome.ad.jp/rdf/resource/organism/rma	http://identifiers.org/taxonomy/413404
http://mbgd.genome.ad.jp/rdf/resource/organism/csy	http://identifiers.org/taxonomy/414004
http://mbgd.genome.ad.jp/rdf/resource/organism/hbu	http://identifiers.org/taxonomy/415426
http://mbgd.genome.ad.jp/rdf/resource/organism/apl	http://identifiers.org/taxonomy/416269
http://mbgd.genome.ad.jp/rdf/resource/organism/hla	http://identifiers.org/taxonomy/416348
http://mbgd.genome.ad.jp/rdf/resource/organism/mex	http://identifiers.org/taxonomy/419610
http://mbgd.genome.ad.jp/rdf/resource/organism/lbz	http://identifiers.org/taxonomy/420245
http://mbgd.genome.ad.jp/rdf/resource/organism/msi	http://identifiers.org/taxonomy/420247
http://mbgd.genome.ad.jp/rdf/resource/organism/mpt	http://identifiers.org/taxonomy/420662
http://mbgd.genome.ad.jp/rdf/resource/organism/adg	http://identifiers.org/taxonomy/429009
http://mbgd.genome.ad.jp/rdf/resource/organism/lif	http://identifiers.org/taxonomy/435258
http://mbgd.genome.ad.jp/rdf/resource/organism/pdi	http://identifiers.org/taxonomy/435591
http://mbgd.genome.ad.jp/rdf/resource/organism/sul	http://identifiers.org/taxonomy/436114
http://mbgd.genome.ad.jp/rdf/resource/organism/nmr	http://identifiers.org/taxonomy/436308
http://mbgd.genome.ad.jp/rdf/resource/organism/azc	http://identifiers.org/taxonomy/438753
http://mbgd.genome.ad.jp/rdf/resource/organism/dal	http://identifiers.org/taxonomy/439235
http://mbgd.genome.ad.jp/rdf/resource/organism/bse	http://identifiers.org/taxonomy/439292
http://mbgd.genome.ad.jp/rdf/resource/organism/oan	http://identifiers.org/taxonomy/439375
http://mbgd.genome.ad.jp/rdf/resource/organism/abi	http://identifiers.org/taxonomy/439481
http://mbgd.genome.ad.jp/rdf/resource/organism/cyt	http://identifiers.org/taxonomy/43989
http://mbgd.genome.ad.jp/rdf/resource/organism/acl	http://identifiers.org/taxonomy/441768
http://mbgd.genome.ad.jp/rdf/resource/organism/asd	http://identifiers.org/taxonomy/443218
http://mbgd.genome.ad.jp/rdf/resource/organism/mpz	http://identifiers.org/taxonomy/443254
http://mbgd.genome.ad.jp/rdf/resource/organism/cmi	http://identifiers.org/taxonomy/443906
http://mbgd.genome.ad.jp/rdf/resource/organism/lsp	http://identifiers.org/taxonomy/444177
http://mbgd.genome.ad.jp/rdf/resource/organism/smg	http://identifiers.org/taxonomy/444179
http://mbgd.genome.ad.jp/rdf/resource/organism/emi	http://identifiers.org/taxonomy/445932
http://mbgd.genome.ad.jp/rdf/resource/organism/ami	http://identifiers.org/taxonomy/446462
http://mbgd.genome.ad.jp/rdf/resource/organism/bfa	http://identifiers.org/taxonomy/446465
http://mbgd.genome.ad.jp/rdf/resource/organism/cfl	http://identifiers.org/taxonomy/446466
http://mbgd.genome.ad.jp/rdf/resource/organism/nda	http://identifiers.org/taxonomy/446468
http://mbgd.genome.ad.jp/rdf/resource/organism/ske	http://identifiers.org/taxonomy/446469
http://mbgd.genome.ad.jp/rdf/resource/organism/sna	http://identifiers.org/taxonomy/446470
http://mbgd.genome.ad.jp/rdf/resource/organism/xce	http://identifiers.org/taxonomy/446471
http://mbgd.genome.ad.jp/rdf/resource/organism/scl	http://identifiers.org/taxonomy/448385
http://mbgd.genome.ad.jp/rdf/resource/organism/mar	http://identifiers.org/taxonomy/449447
http://mbgd.genome.ad.jp/rdf/resource/organism/pzu	http://identifiers.org/taxonomy/450851
http://mbgd.genome.ad.jp/rdf/resource/organism/aas	http://identifiers.org/taxonomy/452471
http://mbgd.genome.ad.jp/rdf/resource/organism/ote	http://identifiers.org/taxonomy/452637
http://mbgd.genome.ad.jp/rdf/resource/organism/ksk	http://identifiers.org/taxonomy/452652
http://mbgd.genome.ad.jp/rdf/resource/organism/sjp	http://identifiers.org/taxonomy/452662
http://mbgd.genome.ad.jp/rdf/resource/organism/iho	http://identifiers.org/taxonomy/453591
http://mbgd.genome.ad.jp/rdf/resource/organism/mbn	http://identifiers.org/taxonomy/456442
http://mbgd.genome.ad.jp/rdf/resource/organism/nth	http://identifiers.org/taxonomy/457570
http://mbgd.genome.ad.jp/rdf/resource/organism/mcl	http://identifiers.org/taxonomy/458233
http://mbgd.genome.ad.jp/rdf/resource/organism/gm02407	http://identifiers.org/taxonomy/459349
http://mbgd.genome.ad.jp/rdf/resource/organism/mlu	http://identifiers.org/taxonomy/465515
http://mbgd.genome.ad.jp/rdf/resource/organism/eta	http://identifiers.org/taxonomy/465817
http://mbgd.genome.ad.jp/rdf/resource/organism/tbi	http://identifiers.org/taxonomy/469371
http://mbgd.genome.ad.jp/rdf/resource/organism/ccu	http://identifiers.org/taxonomy/469378
http://mbgd.genome.ad.jp/rdf/resource/organism/hbo	http://identifiers.org/taxonomy/469382
http://mbgd.genome.ad.jp/rdf/resource/organism/cwo	http://identifiers.org/taxonomy/469383
http://mbgd.genome.ad.jp/rdf/resource/organism/rsd	http://identifiers.org/taxonomy/471821
http://mbgd.genome.ad.jp/rdf/resource/organism/tcu	http://identifiers.org/taxonomy/471852
http://mbgd.genome.ad.jp/rdf/resource/organism/bcv	http://identifiers.org/taxonomy/471853
http://mbgd.genome.ad.jp/rdf/resource/organism/dfe	http://identifiers.org/taxonomy/471854
http://mbgd.genome.ad.jp/rdf/resource/organism/shi	http://identifiers.org/taxonomy/471855
http://mbgd.genome.ad.jp/rdf/resource/organism/jde	http://identifiers.org/taxonomy/471856
http://mbgd.genome.ad.jp/rdf/resource/organism/svi	http://identifiers.org/taxonomy/471857
http://mbgd.genome.ad.jp/rdf/resource/organism/mmar	http://identifiers.org/taxonomy/477641
http://mbgd.genome.ad.jp/rdf/resource/organism/dau	http://identifiers.org/taxonomy/477974
http://mbgd.genome.ad.jp/rdf/resource/organism/kse	http://identifiers.org/taxonomy/478801
http://mbgd.genome.ad.jp/rdf/resource/organism/nml	http://identifiers.org/taxonomy/479431
http://mbgd.genome.ad.jp/rdf/resource/organism/sro	http://identifiers.org/taxonomy/479432
http://mbgd.genome.ad.jp/rdf/resource/organism/cai	http://identifiers.org/taxonomy/479433
http://mbgd.genome.ad.jp/rdf/resource/organism/sti	http://identifiers.org/taxonomy/479434
http://mbgd.genome.ad.jp/rdf/resource/organism/kfl	http://identifiers.org/taxonomy/479435
http://mbgd.genome.ad.jp/rdf/resource/organism/vpr	http://identifiers.org/taxonomy/479436
http://mbgd.genome.ad.jp/rdf/resource/organism/ele	http://identifiers.org/taxonomy/479437
http://mbgd.genome.ad.jp/rdf/resource/organism/min	http://identifiers.org/taxonomy/481448
http://mbgd.genome.ad.jp/rdf/resource/organism/puf	http://identifiers.org/taxonomy/484770
http://mbgd.genome.ad.jp/rdf/resource/organism/bbo	http://identifiers.org/taxonomy/484906
http://mbgd.genome.ad.jp/rdf/resource/organism/hmu	http://identifiers.org/taxonomy/485914
http://mbgd.genome.ad.jp/rdf/resource/organism/drt	http://identifiers.org/taxonomy/485915
http://mbgd.genome.ad.jp/rdf/resource/organism/phe	http://identifiers.org/taxonomy/485917
http://mbgd.genome.ad.jp/rdf/resource/organism/cpi	http://identifiers.org/taxonomy/485918
http://mbgd.genome.ad.jp/rdf/resource/organism/apb	http://identifiers.org/taxonomy/488538
http://mbgd.genome.ad.jp/rdf/resource/organism/dka	http://identifiers.org/taxonomy/490899
http://mbgd.genome.ad.jp/rdf/resource/organism/afl	http://identifiers.org/taxonomy/491915
http://mbgd.genome.ad.jp/rdf/resource/organism/tdl	http://identifiers.org/taxonomy/4950
http://mbgd.genome.ad.jp/rdf/resource/organism/cja	http://identifiers.org/taxonomy/498211
http://mbgd.genome.ad.jp/rdf/resource/organism/hmo	http://identifiers.org/taxonomy/498761
http://mbgd.genome.ad.jp/rdf/resource/organism/hoh	http://identifiers.org/taxonomy/502025
http://mbgd.genome.ad.jp/rdf/resource/organism/sli	http://identifiers.org/taxonomy/504472
http://mbgd.genome.ad.jp/rdf/resource/organism/mrb	http://identifiers.org/taxonomy/504728
http://mbgd.genome.ad.jp/rdf/resource/organism/oca	http://identifiers.org/taxonomy/504832
http://mbgd.genome.ad.jp/rdf/resource/organism/cex	http://identifiers.org/taxonomy/511051
http://mbgd.genome.ad.jp/rdf/resource/organism/oce	http://identifiers.org/taxonomy/511062
http://mbgd.genome.ad.jp/rdf/resource/organism/eco	http://identifiers.org/taxonomy/511145
http://mbgd.genome.ad.jp/rdf/resource/organism/aps	http://identifiers.org/taxonomy/511995
http://mbgd.genome.ad.jp/rdf/resource/organism/rip	http://identifiers.org/taxonomy/515618
http://mbgd.genome.ad.jp/rdf/resource/organism/eel	http://identifiers.org/taxonomy/515620
http://mbgd.genome.ad.jp/rdf/resource/organism/bpb	http://identifiers.org/taxonomy/515622
http://mbgd.genome.ad.jp/rdf/resource/organism/cts	http://identifiers.org/taxonomy/517418
http://mbgd.genome.ad.jp/rdf/resource/organism/rmr	http://identifiers.org/taxonomy/518766
http://mbgd.genome.ad.jp/rdf/resource/organism/smf	http://identifiers.org/taxonomy/519441
http://mbgd.genome.ad.jp/rdf/resource/organism/hut	http://identifiers.org/taxonomy/519442
http://mbgd.genome.ad.jp/rdf/resource/organism/mpl	http://identifiers.org/taxonomy/521011
http://mbgd.genome.ad.jp/rdf/resource/organism/kol	http://identifiers.org/taxonomy/521045
http://mbgd.genome.ad.jp/rdf/resource/organism/apv	http://identifiers.org/taxonomy/521095
http://mbgd.genome.ad.jp/rdf/resource/organism/tpr	http://identifiers.org/taxonomy/521096
http://mbgd.genome.ad.jp/rdf/resource/organism/coc	http://identifiers.org/taxonomy/521097
http://mbgd.genome.ad.jp/rdf/resource/organism/aac	http://identifiers.org/taxonomy/521098
http://mbgd.genome.ad.jp/rdf/resource/organism/plm	http://identifiers.org/taxonomy/521674
http://mbgd.genome.ad.jp/rdf/resource/organism/app	http://identifiers.org/taxonomy/522306
http://mbgd.genome.ad.jp/rdf/resource/organism/sml	http://identifiers.org/taxonomy/522373
http://mbgd.genome.ad.jp/rdf/resource/organism/dap	http://identifiers.org/taxonomy/522772
http://mbgd.genome.ad.jp/rdf/resource/organism/kko	http://identifiers.org/taxonomy/523791
http://mbgd.genome.ad.jp/rdf/resource/organism/lba	http://identifiers.org/taxonomy/523794
http://mbgd.genome.ad.jp/rdf/resource/organism/mfv	http://identifiers.org/taxonomy/523846
http://mbgd.genome.ad.jp/rdf/resource/organism/gvg	http://identifiers.org/taxonomy/525284
http://mbgd.genome.ad.jp/rdf/resource/organism/dba	http://identifiers.org/taxonomy/525897
http://mbgd.genome.ad.jp/rdf/resource/organism/sdl	http://identifiers.org/taxonomy/525898
http://mbgd.genome.ad.jp/rdf/resource/organism/tai	http://identifiers.org/taxonomy/525903
http://mbgd.genome.ad.jp/rdf/resource/organism/ttr	http://identifiers.org/taxonomy/525904
http://mbgd.genome.ad.jp/rdf/resource/organism/afo	http://identifiers.org/taxonomy/525909
http://mbgd.genome.ad.jp/rdf/resource/organism/apr	http://identifiers.org/taxonomy/525919
http://mbgd.genome.ad.jp/rdf/resource/organism/str	http://identifiers.org/taxonomy/526218
http://mbgd.genome.ad.jp/rdf/resource/organism/gob	http://identifiers.org/taxonomy/526225
http://mbgd.genome.ad.jp/rdf/resource/organism/gbr	http://identifiers.org/taxonomy/526226
http://mbgd.genome.ad.jp/rdf/resource/organism/pmr	http://identifiers.org/taxonomy/529507
http://mbgd.genome.ad.jp/rdf/resource/organism/rla	http://identifiers.org/taxonomy/529884
http://mbgd.genome.ad.jp/rdf/resource/organism/psl	http://identifiers.org/taxonomy/530564
http://mbgd.genome.ad.jp/rdf/resource/organism/fba	http://identifiers.org/taxonomy/531844
http://mbgd.genome.ad.jp/rdf/resource/organism/las	http://identifiers.org/taxonomy/537021
http://mbgd.genome.ad.jp/rdf/resource/organism/htu	http://identifiers.org/taxonomy/543526
http://mbgd.genome.ad.jp/rdf/resource/organism/vap	http://identifiers.org/taxonomy/543728
http://mbgd.genome.ad.jp/rdf/resource/organism/bprc	http://identifiers.org/taxonomy/543913
http://mbgd.genome.ad.jp/rdf/resource/organism/faa	http://identifiers.org/taxonomy/546269
http://mbgd.genome.ad.jp/rdf/resource/organism/ssg	http://identifiers.org/taxonomy/546271
http://mbgd.genome.ad.jp/rdf/resource/organism/mmh	http://identifiers.org/taxonomy/547558
http://mbgd.genome.ad.jp/rdf/resource/organism/nmg	http://identifiers.org/taxonomy/547559
http://mbgd.genome.ad.jp/rdf/resource/organism/mcu	http://identifiers.org/taxonomy/548479
http://mbgd.genome.ad.jp/rdf/resource/organism/fbl	http://identifiers.org/taxonomy/550540
http://mbgd.genome.ad.jp/rdf/resource/organism/naz	http://identifiers.org/taxonomy/551115
http://mbgd.genome.ad.jp/rdf/resource/organism/dly	http://identifiers.org/taxonomy/552811
http://mbgd.genome.ad.jp/rdf/resource/organism/pmz	http://identifiers.org/taxonomy/553174
http://mbgd.genome.ad.jp/rdf/resource/organism/toc	http://identifiers.org/taxonomy/555079
http://mbgd.genome.ad.jp/rdf/resource/organism/hna	http://identifiers.org/taxonomy/555778
http://mbgd.genome.ad.jp/rdf/resource/organism/pti	http://identifiers.org/taxonomy/556484
http://mbgd.genome.ad.jp/rdf/resource/organism/lhk	http://identifiers.org/taxonomy/557598
http://mbgd.genome.ad.jp/rdf/resource/organism/sce	http://identifiers.org/taxonomy/559292
http://mbgd.genome.ad.jp/rdf/resource/organism/lth	http://identifiers.org/taxonomy/559295
http://mbgd.genome.ad.jp/rdf/resource/organism/gm02956	http://identifiers.org/taxonomy/559304
http://mbgd.genome.ad.jp/rdf/resource/organism/zro	http://identifiers.org/taxonomy/559307
http://mbgd.genome.ad.jp/rdf/resource/organism/csg	http://identifiers.org/taxonomy/56107
http://mbgd.genome.ad.jp/rdf/resource/organism/oac	http://identifiers.org/taxonomy/56110
http://mbgd.genome.ad.jp/rdf/resource/organism/dze	http://identifiers.org/taxonomy/561229
http://mbgd.genome.ad.jp/rdf/resource/organism/bts	http://identifiers.org/taxonomy/562970
http://mbgd.genome.ad.jp/rdf/resource/organism/bhy	http://identifiers.org/taxonomy/565034
http://mbgd.genome.ad.jp/rdf/resource/organism/gm02958	http://identifiers.org/taxonomy/566037
http://mbgd.genome.ad.jp/rdf/resource/organism/sat	http://identifiers.org/taxonomy/56780
http://mbgd.genome.ad.jp/rdf/resource/organism/hde	http://identifiers.org/taxonomy/572265
http://mbgd.genome.ad.jp/rdf/resource/organism/gm02946	http://identifiers.org/taxonomy/572307
http://mbgd.genome.ad.jp/rdf/resource/organism/alv	http://identifiers.org/taxonomy/572477
http://mbgd.genome.ad.jp/rdf/resource/organism/vdi	http://identifiers.org/taxonomy/572478
http://mbgd.genome.ad.jp/rdf/resource/organism/hpk	http://identifiers.org/taxonomy/572479
http://mbgd.genome.ad.jp/rdf/resource/organism/ipo	http://identifiers.org/taxonomy/572544
http://mbgd.genome.ad.jp/rdf/resource/organism/aco	http://identifiers.org/taxonomy/572547
http://mbgd.genome.ad.jp/rdf/resource/organism/aex	http://identifiers.org/taxonomy/573065
http://mbgd.genome.ad.jp/rdf/resource/organism/hci	http://identifiers.org/taxonomy/573234
http://mbgd.genome.ad.jp/rdf/resource/organism/ssm	http://identifiers.org/taxonomy/573413
http://mbgd.genome.ad.jp/rdf/resource/organism/mtm	http://identifiers.org/taxonomy/573729
http://mbgd.genome.ad.jp/rdf/resource/organism/cdu	http://identifiers.org/taxonomy/573826
http://mbgd.genome.ad.jp/rdf/resource/organism/aar	http://identifiers.org/taxonomy/574087
http://mbgd.genome.ad.jp/rdf/resource/organism/ipa	http://identifiers.org/taxonomy/575540
http://mbgd.genome.ad.jp/rdf/resource/organism/dpr	http://identifiers.org/taxonomy/577650
http://mbgd.genome.ad.jp/rdf/resource/organism/ttt	http://identifiers.org/taxonomy/578455
http://mbgd.genome.ad.jp/rdf/resource/organism/ttm	http://identifiers.org/taxonomy/580327
http://mbgd.genome.ad.jp/rdf/resource/organism/slt	http://identifiers.org/taxonomy/580332
http://mbgd.genome.ad.jp/rdf/resource/organism/tli	http://identifiers.org/taxonomy/580340
http://mbgd.genome.ad.jp/rdf/resource/organism/hba	http://identifiers.org/taxonomy/582402
http://mbgd.genome.ad.jp/rdf/resource/organism/mei	http://identifiers.org/taxonomy/582744
http://mbgd.genome.ad.jp/rdf/resource/organism/hdn	http://identifiers.org/taxonomy/582899
http://mbgd.genome.ad.jp/rdf/resource/organism/mmb	http://identifiers.org/taxonomy/583345
http://mbgd.genome.ad.jp/rdf/resource/organism/caa	http://identifiers.org/taxonomy/583355
http://mbgd.genome.ad.jp/rdf/resource/organism/iag	http://identifiers.org/taxonomy/583356
http://mbgd.genome.ad.jp/rdf/resource/organism/rho	http://identifiers.org/taxonomy/585394
http://mbgd.genome.ad.jp/rdf/resource/organism/tap	http://identifiers.org/taxonomy/586416
http://mbgd.genome.ad.jp/rdf/resource/organism/dak	http://identifiers.org/taxonomy/589865
http://mbgd.genome.ad.jp/rdf/resource/organism/fpl	http://identifiers.org/taxonomy/589924
http://mbgd.genome.ad.jp/rdf/resource/organism/afn	http://identifiers.org/taxonomy/591001
